,"Type","Date","Name","Num","Item","Qty","Cost","On Hand","Avg Cost","Asset Value"
"Inventory",,,,,,,,"",,""
"0331/KHAKI S/M (FELT IVY, KHAKI)",,,,,,,,"",,""
,"Item Receipt","10/18/2018","epoch store","return on Oct 2","BB2785",72,0.00,420,0.00,0.00
,"Invoice","03/08/2019","CLASSIC COLLECTION HATS","411542","BB2785",-12,"",408,0.00,0.00
,"Invoice","04/16/2019","SHOP 99 LTD","412006","BB2785",-24,"",384,0.00,0.00
,"Invoice","05/09/2019","S/EPOCH","412257","BB2785",-36,"",348,0.00,0.00
,"Invoice","06/12/2019","AC SOUVENIRS","412485","BB2785",-12,"",336,0.00,0.00
,"Invoice","06/18/2019","HOT SPRINGS HAT COMPANY","412515","BB2785",-12,"",324,0.00,0.00
,"Invoice","07/11/2019","HOT SPRINGS HAT COMPANY","412688","BB2785",-24,"",300,0.00,0.00
,"Item Receipt","11/04/2019","RETURN","summer return","BB2785",48,0.00,348,0.00,0.00
,"Invoice","02/14/2020","SETAR TRADING","414446","BB2785",-12,"",336,0.00,0.00
,"Invoice","06/02/2020","SEASIDE MOSTLY HATS","414929","BB2785",-12,"",324,0.00,0.00
,"Invoice","08/20/2020","BLUE-BYRD'S HABERDASHERY & MUSIC","415461","BB2785",-12,"",312,0.00,0.00
,"Inventory Adjust","09/05/2020",,"1016","BB2785",-96,"",216,0.00,0.00
,"Invoice","05/10/2021","HOT SPRINGS HAT COMPANY","417849","BB2785",-12,"",204,0.00,0.00
,"Invoice","05/18/2021","NAM'S GIFT SHOP","417902","BB2785",-36,"",168,0.00,0.00
,"Invoice","05/18/2021","SEASIDE MOSTLY HATS","417931","BB2785",-12,"",156,0.00,0.00
,"Invoice","11/22/2021","HOT SPRINGS HAT COMPANY","420176","BB2785",-12,"",144,0.00,0.00
,"Invoice","03/03/2022","E & E BABY COUTURE","421150","BB2785",-12,"",132,0.00,0.00
,"Invoice","04/11/2022","CLASSIC COLLECTION HATS","421646","BB2785",-12,"",120,0.00,0.00
,"Invoice","04/27/2022","HALF MOON ENTERPRISES","421460","BB2785",-24,"",96,0.00,0.00
,"Invoice","06/27/2022","AMERICAN GENTLEMAN (SHIRT SHACK)","422458","BB2785",-12,"",84,0.00,0.00
,"Invoice","06/29/2022","HOT SPRINGS HAT COMPANY","422479","BB2785",-24,"",60,0.00,0.00
,"Invoice","06/15/2023","E & E BABY COUTURE","426129","BB2785",-12,"",48,0.00,0.00
,"Invoice","05/31/2024","STITCH BY STITCH (MA)","428980","BB2785",-12,"",36,0.00,0.00
,"Invoice","06/06/2025","FREAKY TIKI TEEZ (DE)","431503","BB2785",-12,"",24,0.00,0.00
"Total BB2785 (BABY HAT, BOYS GIRLS TODDLE KIDS MIX SIZE)",,,,,,,,24.00,,0.00
"BEANIE",,,,,,,,"",,""
,"Invoice","08/28/2010","LUCKY 7 GIFTS","16572","BEANIE",-12,"",-12,0.00,0.00
,"Invoice","08/28/2010","LUCKY 7 GIFTS","16572","BEANIE",-12,"",-24,0.00,0.00
,"Invoice","08/28/2010","LUCKY 7 GIFTS","16572","BEANIE",-12,"",-36,0.00,0.00
,"Invoice","09/13/2010","MOUNTAIN VIEW MARKETING","16670","BEANIE",-1800,"",-1836,0.00,0.00
,"Invoice","09/22/2010","THE EMPORIUM","16823","BEANIE",-12,"",-1848,0.00,0.00
,"Invoice","09/27/2010","KLONDYKE MINI MART INC","16853","BEANIE",-24,"",-1872,0.00,0.00
,"Invoice","09/27/2010","KLONDYKE MINI MART INC","16853","BEANIE",-24,"",-1896,0.00,0.00
,"Invoice","09/27/2010","KLONDYKE MINI MART INC","16853","BEANIE",-24,"",-1920,0.00,0.00
,"Invoice","09/27/2010","LIGHTUP STORE","16854","BEANIE",-24,"",-1944,0.00,0.00
,"Invoice","09/27/2010","LIGHTUP STORE","16854","BEANIE",-24,"",-1968,0.00,0.00
,"Invoice","09/27/2010","LIGHTUP STORE","16854","BEANIE",-24,"",-1992,0.00,0.00
,"Invoice","09/27/2010","LIGHTUP STORE","16854","BEANIE",-24,"",-2016,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-24,"",-2040,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-12,"",-2052,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-24,"",-2076,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-12,"",-2088,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-12,"",-2100,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-12,"",-2112,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-12,"",-2124,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-24,"",-2148,0.00,0.00
,"Invoice","10/05/2010","SOLAR SUNGLASSES L.L.C","16945","BEANIE",-12,"",-2160,0.00,0.00
,"Invoice","10/21/2010","JULIAN IMPORTS","16817","BEANIE",-12,"",-2172,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2184,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2196,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2208,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-24,"",-2232,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2244,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2256,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2268,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2280,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-12,"",-2292,0.00,0.00
,"Invoice","10/25/2010","SOLAR SUNGLASSES L.L.C","17137","BEANIE",-24,"",-2316,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-24,"",-2340,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-12,"",-2352,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-24,"",-2376,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-12,"",-2388,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-12,"",-2400,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-24,"",-2424,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-24,"",-2448,0.00,0.00
,"Invoice","10/26/2010","SOLAR SUNGLASSES L.L.C","17148","BEANIE",-12,"",-2460,0.00,0.00
,"Invoice","11/05/2010","MSB TRADING LTD","17221","BEANIE",-612,"",-3072,0.00,0.00
,"Invoice","11/08/2010","XL DESIGN","17231","BEANIE",-72,"",-3144,0.00,0.00
,"Invoice","11/08/2010","XL DESIGN","17231","BEANIE",-36,"",-3180,0.00,0.00
,"Invoice","11/08/2010","XL DESIGN","17231","BEANIE",-12,"",-3192,0.00,0.00
,"Invoice","11/08/2010","XL DESIGN","17231","BEANIE",-24,"",-3216,0.00,0.00
,"Invoice","11/08/2010","XL DESIGN","17231","BEANIE",-24,"",-3240,0.00,0.00
,"Invoice","11/08/2010","XL DESIGN","17231","BEANIE",-12,"",-3252,0.00,0.00
,"Invoice","11/09/2010","SOLAR SUNGLASSES L.L.C","17248","BEANIE",-300,"",-3552,0.00,0.00
,"Invoice","11/09/2010","SOLAR SUNGLASSES L.L.C","17249","BEANIE",-300,"",-3852,0.00,0.00
,"Invoice","11/18/2010","WACKY WICK","17341","BEANIE",-240,"",-4092,0.00,0.00
,"Invoice","12/03/2010","PATRICK MARKETING(CLOSED)","17501","BEANIE",-72,"",-4164,0.00,0.00
,"Invoice","12/03/2010","BAREFOOT RESORTWEAR","17544","BEANIE",-12,"",-4176,0.00,0.00
,"Invoice","12/03/2010","BAREFOOT RESORTWEAR","17544","BEANIE",-12,"",-4188,0.00,0.00
,"Invoice","12/03/2010","BAREFOOT RESORTWEAR","17544","BEANIE",-24,"",-4212,0.00,0.00
,"Invoice","12/06/2010","MSB TRADING LTD","17583","BEANIE",-576,"",-4788,0.00,0.00
,"Invoice","12/07/2010","DIVERSIFIED HOME PRODUCTS","17586","BEANIE",-24,"",-4812,0.00,0.00
,"Invoice","12/07/2010","DIVERSIFIED HOME PRODUCTS","17587","BEANIE",-24,"",-4836,0.00,0.00
,"Invoice","12/07/2010","SOLAR SUNGLASSES L.L.C","17591","BEANIE",-144,"",-4980,0.00,0.00
,"Invoice","12/20/2010","ANYTIMESUN LLC (W)","17753","BEANIE",-12,"",-4992,0.00,0.00
,"Invoice","09/24/2013","PATTI'S 1880'S SETTLEMENT","26454","BEANIE",-12,"",-5004,0.00,0.00
,"Invoice","09/24/2013","PATTI'S 1880'S SETTLEMENT","26454","BEANIE",-12,"",-5016,0.00,0.00
,"Invoice","09/26/2013","LUCKY 7 GIFTS","26446","BEANIE",-36,"",-5052,0.00,0.00
,"Invoice","10/01/2013","TRENDZ (LA)","26530","BEANIE",-12,"",-5064,0.00,0.00
,"Invoice","08/11/2014","NEW CROWN WHOLESALE INC.","28882","BEANIE",-5520,"",-10584,0.00,0.00
,"Invoice","09/04/2014","GOOD BUYS USA","28959","BEANIE",-1429,"",-12013,0.00,0.00
,"Invoice","10/01/2014","THE GYPSY QUARTER","29201","BEANIE",-12,"",-12025,0.00,0.00
,"Inventory Adjust","06/12/2015",,"32","BEANIE",12025,"",0,0.00,0.00
,"Invoice","07/09/2015","HATS FOR US","31794","BEANIE",-32,"",-32,0.00,0.00
,"Inventory Adjust","11/04/2016",,"336","BEANIE",32,"",0,0.00,0.00
"Total BEANIE",,,,,,,,0.00,,0.00
"BER01/L (BERTEIL WOOD NEWSBOY HAT WITH LEATHER VISOR)",,,,,,,,"",,""
,"Invoice","10/04/2022","BOO FOO WOO","423394","BER01/L",0,"",0,0.00,0.00
,"Item Receipt","10/25/2022","EPOCH",,"BER01/L",132,0.00,132,0.00,0.00
,"Invoice","10/26/2022","AGRICULTURE INC","423676","BER01/L",-2,"",130,0.00,0.00
,"Invoice","10/28/2022","THE OLD TOWN HAT SHOP","423202","BER01/L",-2,"",128,0.00,0.00
,"Invoice","11/01/2022","OLD GOLD","423428","BER01/L",-2,"",126,0.00,0.00
,"Invoice","11/04/2022","STITCH BY STITCH (MA)","423794","BER01/L",-1,"",125,0.00,0.00
,"Invoice","11/10/2022","BOO FOO WOO","423441","BER01/L",-2,"",123,0.00,0.00
,"Invoice","11/10/2022","NEW HOPE APPAREL COMPANY INC","423868","BER01/L",-1,"",122,0.00,0.00
,"Invoice","12/08/2022","HATS GALORE (PA)","424302","BER01/L",-2,"",120,0.00,0.00
,"Invoice","01/26/2023","CHAOS BROTHERS UK LTD","424720","BER01/L",-1,"",119,0.00,0.00
,"Invoice","04/12/2023","IMAGE MENS WEAR","425469","BER01/L",-1,"",118,0.00,0.00
,"Invoice","08/16/2023","OPHELIE HATS","426566","BER01/L",-1,"",117,0.00,0.00
,"Item Receipt","09/13/2023","EPOCH","491 WENDY","BER01/L",456,0.00,573,0.00,0.00
,"Invoice","10/19/2023","HARV STYLES (GA)","427176","BER01/L",-1,"",572,0.00,0.00
,"Invoice","10/26/2023","HARV STYLES (GA)","427239","BER01/L",-1,"",571,0.00,0.00
,"Invoice","11/20/2023","EMPORIUM32","427534","BER01/L",-2,"",569,0.00,0.00
,"Invoice","12/11/2023","ECO INNOVATIONS LLC","427764","BER01/L",-1,"",568,0.00,0.00
,"Invoice","08/22/2024","THE CARMEL HAT COMPANY","429515","BER01/L",-6,"",562,0.00,0.00
,"Invoice","09/26/2024","TYRONISHA HUDGENS","429588","BER01/L",0,"",562,0.00,0.00
,"Invoice","10/02/2024","EMPORIUM32","429831","BER01/L",-3,"",559,0.00,0.00
,"Invoice","10/16/2024","WHY NOT FASHION (NC)","429914","BER01/L",-1,"",558,0.00,0.00
,"Invoice","11/07/2024","SHATZI HAT CO","430093","BER01/L",-1,"",557,0.00,0.00
,"Invoice","11/14/2024","THE CARMEL HAT COMPANY","430139","BER01/L",-10,"",547,0.00,0.00
,"Invoice","11/19/2024","SHATZI HAT CO","430170","BER01/L",-2,"",545,0.00,0.00
,"Invoice","12/04/2024","SHATZI HAT CO","430336","BER01/L",-1,"",544,0.00,0.00
,"Invoice","12/12/2024","BROTHERS JOHNSON 1929 HAT CO.","430420","BER01/L",-1,"",543,0.00,0.00
,"Invoice","12/30/2024","ECO INNOVATIONS LLC","430546","BER01/L",-1,"",542,0.00,0.00
,"Invoice","06/19/2025","HATS ON US","431591","BER01/L",-1,"",541,0.00,0.00
,"Invoice","09/12/2025","IMAGE MENS WEAR","432109","BER01/L",-1,"",540,0.00,0.00
,"Invoice","10/07/2025","GIFT SHOP, WOODSTOCK INN & RESORT","432260","BER01/L",-1,"",539,0.00,0.00
,"Invoice","10/29/2025","TIP TOP HATS / HATTITUDE","432406","BER01/L",-3,"",536,0.00,0.00
,"Invoice","11/17/2025","SHATZI HAT CO","432568","BER01/L",-2,"",534,0.00,0.00
,"Invoice","11/19/2025","HATS & CAPS","432596","BER01/L",-1,"",533,0.00,0.00
,"Invoice","11/24/2025","SHATZI HAT CO","432634","BER01/L",-3,"",530,0.00,0.00
,"Invoice","12/09/2025","ROCKS STAR ACCESSORY","432766","BER01/L",-1,"",529,0.00,0.00
,"Invoice","12/10/2025","SHATZI HAT CO","432776","BER01/L",-1,"",528,0.00,0.00
,"Invoice","12/17/2025","SHATZI HAT CO","432844","BER01/L",-2,"",526,0.00,0.00
,"Invoice","12/23/2025","VAUGHN'S","432889","BER01/L",-1,"",525,0.00,0.00
,"Invoice","03/02/2026","VAUGHN'S","433200","BER01/L",-1,"",524,0.00,0.00
,"Invoice","08/17/2026","EMPORIUM32","434135","BER01/L",-1,"",523,0.00,0.00
"Total BER01/L (BERTEIL WOOD NEWSBOY HAT WITH LEATHER VISOR)",,,,,,,,523.00,,0.00
"BER01/M (BERTEIL WOOD NEWSBOY HAT WITH LEATHER VISOR)",,,,,,,,"",,""
,"Invoice","10/04/2022","BOO FOO WOO","423394","BER01/M",0,"",0,0.00,0.00
,"Item Receipt","10/25/2022","EPOCH",,"BER01/M",108,0.00,108,0.00,0.00
,"Invoice","10/26/2022","AGRICULTURE INC","423676","BER01/M",-2,"",106,0.00,0.00
,"Invoice","10/28/2022","THE OLD TOWN HAT SHOP","423202","BER01/M",-2,"",104,0.00,0.00
,"Invoice","11/01/2022","OLD GOLD","423428","BER01/M",-2,"",102,0.00,0.00
,"Invoice","11/10/2022","BOO FOO WOO","423441","BER01/M",-2,"",100,0.00,0.00
,"Invoice","11/22/2022","SAVING MY CITY INC","424090","BER01/M",-1,"",99,0.00,0.00
,"Invoice","12/08/2022","HATS GALORE (PA)","424302","BER01/M",-1,"",98,0.00,0.00
,"Invoice","04/12/2023","IMAGE MENS WEAR","425469","BER01/M",-1,"",97,0.00,0.00
,"Item Receipt","09/13/2023","EPOCH","491 WENDY","BER01/M",342,0.00,439,0.00,0.00
,"Invoice","11/20/2023","EMPORIUM32","427534","BER01/M",-1,"",438,0.00,0.00
,"Invoice","01/22/2024","ECO INNOVATIONS LLC","428037","BER01/M",-1,"",437,0.00,0.00
,"Invoice","08/22/2024","THE CARMEL HAT COMPANY","429515","BER01/M",-4,"",433,0.00,0.00
,"Invoice","10/02/2024","EMPORIUM32","429831","BER01/M",-2,"",431,0.00,0.00
,"Invoice","10/16/2024","WHY NOT FASHION (NC)","429914","BER01/M",-1,"",430,0.00,0.00
,"Invoice","11/07/2024","SHATZI HAT CO","430093","BER01/M",-1,"",429,0.00,0.00
,"Invoice","11/14/2024","THE CARMEL HAT COMPANY","430139","BER01/M",-8,"",421,0.00,0.00
,"Invoice","11/19/2024","SHATZI HAT CO","430170","BER01/M",-1,"",420,0.00,0.00
,"Invoice","12/04/2024","SHATZI HAT CO","430336","BER01/M",-1,"",419,0.00,0.00
,"Invoice","12/11/2024","SHATZI HAT CO","430414","BER01/M",-1,"",418,0.00,0.00
,"Invoice","12/12/2024","BROTHERS JOHNSON 1929 HAT CO.","430420","BER01/M",-1,"",417,0.00,0.00
,"Invoice","12/12/2024","BLUE-BYRD'S HABERDASHERY & MUSIC","430426","BER01/M",-1,"",416,0.00,0.00
,"Invoice","09/12/2025","IMAGE MENS WEAR","432109","BER01/M",-1,"",415,0.00,0.00
,"Invoice","10/07/2025","GIFT SHOP, WOODSTOCK INN & RESORT","432260","BER01/M",-1,"",414,0.00,0.00
,"Invoice","10/29/2025","TIP TOP HATS / HATTITUDE","432406","BER01/M",-3,"",411,0.00,0.00
,"Invoice","11/17/2025","SHATZI HAT CO","432568","BER01/M",-2,"",409,0.00,0.00
,"Invoice","11/19/2025","HATS & CAPS","432596","BER01/M",-1,"",408,0.00,0.00
,"Invoice","11/23/2025","Super Bello","432623","BER01/M",-1,"",407,0.00,0.00
,"Invoice","11/24/2025","SHATZI HAT CO","432634","BER01/M",-1,"",406,0.00,0.00
,"Invoice","12/04/2025","SHATZI HAT CO","432729","BER01/M",-2,"",404,0.00,0.00
,"Invoice","12/10/2025","SHATZI HAT CO","432776","BER01/M",-2,"",402,0.00,0.00
,"Invoice","12/12/2025","WHY NOT FASHION (NC)","432805","BER01/M",-1,"",401,0.00,0.00
,"Invoice","12/12/2025","WHY NOT FASHION (NC)","432805","BER01/M",-1,"",400,0.00,0.00
,"Invoice","12/17/2025","SHATZI HAT CO","432844","BER01/M",-1,"",399,0.00,0.00
,"Invoice","12/23/2025","VAUGHN'S","432889","BER01/M",-1,"",398,0.00,0.00
,"Invoice","03/02/2026","VAUGHN'S","433200","BER01/M",-2,"",396,0.00,0.00
,"Invoice","07/08/2026","EMPORIUM32","433970","BER01/M",-1,"",395,0.00,0.00
,"Invoice","08/17/2026","EMPORIUM32","434135","BER01/M",-1,"",394,0.00,0.00
"Total BER01/M (BERTEIL WOOD NEWSBOY HAT WITH LEATHER VISOR)",,,,,,,,394.00,,0.00
"BER01/XL (BERTEIL WOOD NEWSBOY HAT WITH LEATHER VISOR)",,,,,,,,"",,""
,"Invoice","10/04/2022","BOO FOO WOO","423394","BER01/XL",0,"",0,0.00,0.00
,"Item Receipt","10/25/2022","EPOCH",,"BER01/XL",96,0.00,96,0.00,0.00
,"Invoice","10/26/2022","AGRICULTURE INC","423676","BER01/XL",-2,"",94,0.00,0.00
,"Invoice","10/28/2022","THE OLD TOWN HAT SHOP","423202","BER01/XL",-2,"",92,0.00,0.00
,"Invoice","11/01/2022","OLD GOLD","423428","BER01/XL",-2,"",90,0.00,0.00
,"Invoice","11/01/2022","ANTHONY FLY FLAVORS - NO C.O.D","423753","BER01/XL",-1,"",89,0.00,0.00
,"Invoice","11/10/2022","BOO FOO WOO","423441","BER01/XL",-2,"",87,0.00,0.00
,"Invoice","11/11/2022","HARV STYLES (GA)","423931","BER01/XL",-1,"",86,0.00,0.00
,"Invoice","12/08/2022","HATS GALORE (PA)","424302","BER01/XL",-1,"",85,0.00,0.00
,"Invoice","12/20/2022","HARV STYLES (GA)","424461","BER01/XL",-1,"",84,0.00,0.00
,"Invoice","04/12/2023","IMAGE MENS WEAR","425469","BER01/XL",-1,"",83,0.00,0.00
,"Item Receipt","09/13/2023","EPOCH","491 WENDY","BER01/XL",330,0.00,413,0.00,0.00
,"Invoice","10/19/2023","HARV STYLES (GA)","427176","BER01/XL",-1,"",412,0.00,0.00
,"Invoice","10/26/2023","HARV STYLES (GA)","427239","BER01/XL",-2,"",410,0.00,0.00
,"Invoice","11/20/2023","EMPORIUM32","427534","BER01/XL",-1,"",409,0.00,0.00
,"Invoice","08/22/2024","THE CARMEL HAT COMPANY","429515","BER01/XL",-4,"",405,0.00,0.00
,"Invoice","09/26/2024","TYRONISHA HUDGENS","429588","BER01/XL",0,"",405,0.00,0.00
,"Invoice","10/02/2024","EMPORIUM32","429831","BER01/XL",-3,"",402,0.00,0.00
,"Invoice","10/16/2024","WHY NOT FASHION (NC)","429914","BER01/XL",-1,"",401,0.00,0.00
,"Invoice","11/07/2024","SHATZI HAT CO","430093","BER01/XL",-1,"",400,0.00,0.00
,"Invoice","11/14/2024","THE CARMEL HAT COMPANY","430139","BER01/XL",-8,"",392,0.00,0.00
,"Invoice","11/19/2024","SHATZI HAT CO","430170","BER01/XL",-2,"",390,0.00,0.00
,"Invoice","12/12/2024","BROTHERS JOHNSON 1929 HAT CO.","430420","BER01/XL",-1,"",389,0.00,0.00
,"Invoice","12/12/2024","BLUE-BYRD'S HABERDASHERY & MUSIC","430426","BER01/XL",-1,"",388,0.00,0.00
,"Invoice","01/29/2025","A FRESH IMPRESSION OF BEAUTY","430705","BER01/XL",-1,"",387,0.00,0.00
,"Invoice","03/07/2025","EMPORIUM32","430929","BER01/XL",-1,"",386,0.00,0.00
,"Invoice","09/12/2025","IMAGE MENS WEAR","432109","BER01/XL",-1,"",385,0.00,0.00
,"Invoice","10/07/2025","GIFT SHOP, WOODSTOCK INN & RESORT","432260","BER01/XL",-1,"",384,0.00,0.00
,"Invoice","10/29/2025","TIP TOP HATS / HATTITUDE","432406","BER01/XL",-3,"",381,0.00,0.00
,"Invoice","11/17/2025","SHATZI HAT CO","432568","BER01/XL",-1,"",380,0.00,0.00
,"Invoice","11/24/2025","EMPORIUM32","432630","BER01/XL",-1,"",379,0.00,0.00
,"Invoice","11/24/2025","SHATZI HAT CO","432634","BER01/XL",-2,"",377,0.00,0.00
,"Invoice","12/12/2025","WHY NOT FASHION (NC)","432805","BER01/XL",-1,"",376,0.00,0.00
,"Invoice","12/17/2025","JAG WEAR FASHIONS","432841","BER01/XL",-1,"",375,0.00,0.00
,"Invoice","12/17/2025","SHATZI HAT CO","432844","BER01/XL",-1,"",374,0.00,0.00
,"Invoice","12/23/2025","VAUGHN'S","432889","BER01/XL",-1,"",373,0.00,0.00
,"Invoice","03/02/2026","VAUGHN'S","433200","BER01/XL",-2,"",371,0.00,0.00
"Total BER01/XL (BERTEIL WOOD NEWSBOY HAT WITH LEATHER VISOR)",,,,,,,,371.00,,0.00
"BER02BLACK/L (BERTEIL GENUINE LEATHER NEWSBOY HAT)",,,,,,,,"",,""
,"Invoice","10/04/2022","BOO FOO WOO","423394","BER02BLACK/L",0,"",0,0.00,0.00
,"Item Receipt","11/23/2022","EPOCH","312 ctn","BER02BLACK/L",48,0.00,48,0.00,0.00
,"Invoice","04/12/2023","IMAGE MENS WEAR","425469","BER02BLACK/L",-1,"",47,0.00,0.00
,"Invoice","09/14/2023","WHY NOT FASHION (NC)","426824","BER02BLACK/L",-1,"",46,0.00,0.00
,"Invoice","11/06/2023","D&P GIFT SHOP","427370","BER02BLACK/L",-1,"",45,0.00,0.00
,"Invoice","11/14/2023","WHY NOT FASHION (NC)","427473","BER02BLACK/L",-1,"",44,0.00,0.00
,"Invoice","12/01/2023","LUMINOUSY FASHION","427668","BER02BLACK/L",-1,"",43,0.00,0.00
,"Invoice","12/14/2023","A FRESH IMPRESSION OF BEAUTY","427795","BER02BLACK/L",-1,"",42,0.00,0.00
,"Invoice","12/20/2023","WHY NOT FASHION (NC)","427828","BER02BLACK/L",-2,"",40,0.00,0.00
,"Invoice","10/03/2024","HILARIO MALAQUIAS, S.R.L.","429839","BER02BLACK/L",-1,"",39,0.00,0.00
,"Invoice","11/05/2024","SEXY BLACK PRODUCTS","430052","BER02BLACK/L",-1,"",38,0.00,0.00
,"Invoice","03/26/2025","JW'S CROWNED EMPORIUM","431037","BER02BLACK/L",-3,"",35,0.00,0.00
,"Invoice","03/31/2025","ECO INNOVATIONS LLC","431071","BER02BLACK/L",-1,"",34,0.00,0.00
,"Invoice","09/12/2025","IMAGE MENS WEAR","432109","BER02BLACK/L",-1,"",33,0.00,0.00
,"Invoice","10/10/2025","THE ELECTRIC FETUS","432175","BER02BLACK/L",-2,"",31,0.00,0.00
,"Invoice","12/12/2025","WHY NOT FASHION (NC)","432805","BER02BLACK/L",-2,"",29,0.00,0.00
,"Invoice","01/23/2026","HAT HEAD","433036","BER02BLACK/L",-1,"",28,0.00,0.00
,"Invoice","03/02/2026","VAUGHN'S","433200","BER02BLACK/L",-1,"",27,0.00,0.00
,"Invoice","04/15/2026","KUN SHAN DOT INTERNATIONAL CO LTD","433507","BER02BLACK/L",-1,"",26,0.00,0.00
,"Invoice","07/08/2026","EMPORIUM32","433970","BER02BLACK/L",-1,"",25,0.00,0.00
"Total BER02BLACK/L (BERTEIL GENUINE LEATHER NEWSBOY HAT)",,,,,,,,25.00,,0.00
"BER02BLACK/M (BERTEIL GENUINE LEATHER NEWSBOY HAT)",,,,,,,,"",,""
,"Invoice","10/04/2022","BOO FOO WOO","423394","BER02BLACK/M",0,"",0,0.00,0.00
,"Item Receipt","11/23/2022","EPOCH","312 ctn","BER02BLACK/M",36,0.00,36,0.00,0.00
,"Invoice","04/12/2023","IMAGE MENS WEAR","425469","BER02BLACK/M",-1,"",35,0.00,0.00
,"Invoice","08/04/2023","HILARIO MALAQUIAS, S.R.L.","426492","BER02BLACK/M",-1,"",34,0.00,0.00
,"Invoice","09/14/2023","WHY NOT FASHION (NC)","426824","BER02BLACK/M",-1,"",33,0.00,0.00
,"Invoice","11/06/2023","D&P GIFT SHOP","427370","BER02BLACK/M",-1,"",32,0.00,0.00
,"Invoice","12/20/2023","WHY NOT FASHION (NC)","427828","BER02BLACK/M",-2,"",30,0.00,0.00
,"Invoice","07/18/2024","ALL DIMENSIONS DEVELOPMENT COMPANY LLC","429316","BER02BLACK/M",-1,"",29,0.00,0.00
,"Invoice","10/03/2024","HILARIO MALAQUIAS, S.R.L.","429839","BER02BLACK/M",-1,"",28,0.00,0.00
,"Invoice","03/26/2025","JW'S CROWNED EMPORIUM","431037","BER02BLACK/M",-3,"",25,0.00,0.00
,"Invoice","09/12/2025","IMAGE MENS WEAR","432109","BER02BLACK/M",-1,"",24,0.00,0.00
,"Invoice","10/10/2025","THE ELECTRIC FETUS","432175","BER02BLACK/M",-2,"",22,0.00,0.00
,"Invoice","12/12/2025","WHY NOT FASHION (NC)","432805","BER02BLACK/M",-2,"",20,0.00,0.00
,"Invoice","01/23/2026","HAT HEAD","433036","BER02BLACK/M",-1,"",19,0.00,0.00
,"Invoice","03/02/2026","VAUGHN'S","433200","BER02BLACK/M",-1,"",18,0.00,0.00
,"Invoice","07/23/2026","VAUGHN'S","434057","BER02BLACK/M",-1,"",17,0.00,0.00
"Total BER02BLACK/M (BERTEIL GENUINE LEATHER NEWSBOY HAT)",,,,,,,,17.00,,0.00
"BER02BLACK/XL (BERTEIL GENUINE LEATHER NEWSBOY HAT)",,,,,,,,"",,""
,"Invoice","10/04/2022","BOO FOO WOO","423394","BER02BLACK/XL",0,"",0,0.00,0.00
,"Item Receipt","11/23/2022","EPOCH","312 ctn","BER02BLACK/XL",36,0.00,36,0.00,0.00
,"Invoice","04/12/2023","IMAGE MENS WEAR","425469","BER02BLACK/XL",-1,"",35,0.00,0.00
