,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","Location"
,"Active","Inventory Part","F7194P/WEST YELLOWSTONE","LIFE GUARD BEACH STRAW HAT WEST YELLOWSTONE 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"LIFE GUARD BEACH STRAW HAT WEST YELLOWSTONE",0,12.00,,,12.00,"",,"O7-O9"
,"Active","Inventory Part","F7194P/ZION NATIONAL PARK","LIFE GUARD BEACH STRAW HAT ZION NATIONAL PARK 6PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"LIFE GUARD BEACH STRAW HAT ZION NATIONAL PARK",0,12.00,,,12.00,"",,"O7-O9"
,"Active","Inventory Part","F7195/NATURAL","RAFFIA FEDORA HATS, MINIMUM 3 PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"RAFFIA FEDORA HATS, MINIMUM 3 PCS",366,0.00,,,20.00,"",," (12PCS/CTN)Q22-2"
,"Active","Inventory Part","F7197/NATURAL","RAFFIA FEDORA HATS, MINIMUM 3 PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"RAFFIA FEDORA HATS, MINIMUM 3 PCS",397,0.00,,,20.00,"",," (12PCS/CTN)Q23-2"
,"Active","Inventory Part","F7210","Women - Straw Braid Wide Brim Fedora Hat With Chin Strap  6 pcs Minimum",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"Women - Straw Braid Wide Brim Fedora Hat With Chin Strap  6 pcs Minimum",414,0.00,,,9.50,"",,"L8"
,"Active","Inventory Part","F7211","Women - Straw Braid Wide Brim Fedora Hat With Chin Strap  6 pcs Minimum",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"Women - Straw Braid Wide Brim Fedora Hat With Chin Strap  3 pcs Minimum",420,0.00,,,9.50,"",,"L7"
,"Active","Inventory Part","FEATHER(MIX COLOR)","FEATHER, EACH PACK HAS 6 PCS OF MIX COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FEATHER, EACH PACK HAS 6 PCS OF MIX COLOR",1917,0.00,,,3.00,"",,"OFFICE"
,"Active","Inventory Part","FEDORA",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FEDORA:FL042",,,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FEDORA(CROSS)","ASSORTED COLOR..",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FEDORA(CROWN)","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FEDORA(SKULL)","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FEDORA(SNAKE)",,,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FEDORA(SUN)","ASSORTED COLOR",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FELT IVY",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","FERRARI",,,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,1.50,"",,
,"Not-active","Inventory Part","FH005","KID'S HAT",,"Cost of Goods Sold","Cost of Goods Sold","Inventory Asset",0.00,"KID'S HAT",0,0.00,,,5.00,"",,
,"Active","Inventory Part","FISH OIL",,,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,,-1,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTED CAP/BLACK/S","PLAIN FITTED CAP, BLACK COLOR, SIZE S",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BLACK COLOR, SIZE S",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTED CAP/BLACK/XL","PLAIN FITTED CAP, BLACK COLOR, SIZE XL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BLACK COLOR, SIZE XL",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTED CAP/BROWN/XL","PLAIN FITTED CAP, BROWN COLOR, SIZE XL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BROWN COLOR, SIZE XL",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTED CAP/NBLUE/M","PLAIN FITTED CAP, NAVY BLUE COLOR, SIZE M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, NAVY BLUE COLOR, SIZE M",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTED CAP/RED/XL","PLAIN FITTED CAP, RED COLOR, SIZE XL",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, RED COLOR, SIZE XL",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTED CAPS","ASSORTED",,"Other Expenses","Cost of Goods Sold","Inventory Asset",0.00,,0,0.00,,,4.00,"",,
,"Not-active","Inventory Part","FITTED SIZE CAP","FITTED SIZE CAP",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FITTED SIZE CAP",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/BLACK/L","PLAIN FITTED CAP, BLACK COLOR,..SIZE L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BLACK COLOR,..SIZE L",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/BROWN/L","PLAIN FITTED CAP, BROWN COLOR, SIZE M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BROWN COLOR, SIZE M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/BROWN/M","PLAIN FITTED CAP, BROWN COLOR, SIZE M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BROWN COLOR, SIZE M",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/BROWN/S","PLAIN FITTED CAP, BROWN COLOR, SIZE S",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, BROWN COLOR, SIZE S",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/CAMO.BLUE/L","FITTED CAP/CAMEO BLUE COLOR, ..SIZE L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FITTED CAP/CAMEO BLUE COLOR, ..SIZE L",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/CAMO.GREEN/L","FITTED CAP / CAMEO GREEN COLOR SIZE L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FITTED CAP/ CAMEO GREEN COLOR,..SIZE L",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/NBLUE/L","PLAIN FITTED CAP, NAVY BLUE COLOR, SIZE L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, NAVY BLUE COLOR, SIZE L",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/NBLUE/S","PLAIN FITTED CAP, NAVY BLUE COLOR, SIZE S",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, NAVY BLUE COLOR, SIZE S",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/RBLUE/L","PLAIN FITTED CAP, ROYAL BLUE COLOR, SIZE L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, ROYAL BLUE COLOR, SIZE L",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/RED/L","PLAIN FITTED CAP, RED COLOR,..SIZE L",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, RED COLOR, ..SIZE L",0,0.00,,,2.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/RED/M","PLAIN FITTED CAP, RED COLOR, SIZE M",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, RED COLOR, SIZE M",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FITTEDCAP/RED/S","PLAIN FITTED CAP, RED COLOR,.. SIZE S",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"PLAIN FITTED CAP, RED COLOR,.. SIZE S",0,0.00,,,2.00,"",,
,"Active","Inventory Part","FL1135","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P3 850 750 650","L/SHELF"
,"Active","Inventory Part","FL1136","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",-134,0.00,,,5.00,"","P3 850 750 650","(4 DZ/CTN) L/L4-4, H5-2"
,"Active","Inventory Part","FL1137","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P3 750 650 550","(4 DZ/CTN) L/L3"
,"Active","Inventory Part","FL1138","FLOPPY HAY, ASSORTED 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",60,0.00,,,5.00,"","P4 850 750 650","(4 DZ/CTN) L/H4-2, L8-4"
,"Not-active","Inventory Part","FL1139","FLOPPY HAT, ASSORTED (4 DZ/CTN) L/F",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED ON SALE",0,0.00,,,3.00,"","P6 600 500 450",
,"Not-active","Inventory Part","FL1150","FLOPPY HAT, ASSORTED (4 DZ/CTN) store has black",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED ON SALE",0,0.00,,,2.50,"","P6 600 500 400",
,"Not-active","Inventory Part","FL1151","FLOPPY HAT, ASSORTED (4 DZ/CTN)PACKING TABLE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT/ASSORT ON SALE",0,0.00,,,2.50,"","P6 600 500 450",
,"Not-active","Inventory Part","FL1152","FLOPPY HAT, N/A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,6.50,"","2011/P2",
,"Active","Inventory Part","FL1153","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P4 750 650 550","(4 DZ/CTN) L/ L5"
,"Not-active","Inventory Part","FL1153S","FLOPPY HATS, ASSORTED (FOR STORE)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS, ASSORTED",0,0.00,,,0.00,"",,
,"Not-active","Inventory Part","FL1180","FLOPPY HAT, ASSORTED (2 DZ/CTN) L/F",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED ON SALE ..",0,0.00,,,3.00,"","P6 600 500 400",
,"Not-active","Inventory Part","FL1181","FLOPPY HATS, ASSORTED (2 DZ/CTN) L/l16",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS, ASSORTED ON SALE ..",0,0.00,,,3.00,"","P6 600 500 450",
,"Not-active","Inventory Part","FL1183","FLOPPY HAT, ASSORTED (2 DZ/CTN) *",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR (2 DZ/CTN)",0,0.00,,,5.00,"","P3 600 500 450",
,"Active","Inventory Part","FL1184","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P4 600 500 450","(2 DZ/CTN) L/L5"
,"Not-active","Inventory Part","FL1185","FLOPPY HAT, ASSORTED (2 DZ/CTN) L/F",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED (2 DZ/CTN)",0,0.00,,,5.00,"","P5 750 650 550",
,"Not-active","Inventory Part","FL1186","FLOPPY HAT, ASSORTED (2 DZ/CTN) L/F",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED ON SALE",0,0.00,,,3.00,"","P6 600 500 400",
,"Active","Inventory Part","FL1190","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P3 750 650 550","(4 DZ/CTN) L/L10"
,"Not-active","Inventory Part","FL1191","FLOPPY HAT, ASSORTED (4 DZ/CTN) L/55B",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P3 700 600 500",
,"Not-active","Inventory Part","FL1401","FLOPPY HAT, ASSORTED ( 4 DZ/CTN) L/59C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,5.00,"","P4 750 650 550",
,"Not-active","Inventory Part","FL1402","FLOPPY HAT, ASSORTED FINAL SALE ON SHELF",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,3.00,"","P4 750 650 550",
,"Not-active","Inventory Part","FL1403","FLOPPY HAT, ASSORTED FINAL SALE (4 DZ/CTN) L/28B,35C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,3.00,"","P4 750 650 550",
,"Not-active","Inventory Part","FL1404","FLOPPY HAT, ASSORTED FINAL SALE(4DZ/CTN) PACKING TABLE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",-7,0.00,,,5.00,"","P2 750 650 550",
,"Active","Inventory Part","FL1405","FLOPPY HAT, ASSORTED FINAL SALE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",9,0.00,,,3.00,"","P2  750 650 550"," (4 DZ/CTN) L/59C"
,"Not-active","Inventory Part","FL1406","CLOTH FLOPPY HAT, ASSORTED AL/51A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CLOTH FLOPPY HAT, ASSORTED",-2,0.00,,,5.00,"","P10 950 850 750",
,"Not-active","Inventory Part","FL1425","FLOPPY HAT, ASSORTED, SAME AS CL1425 (4 DZ/CTN) L/33C,34C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,6.50,"","P3 750 650 550",
,"Active","Inventory Part","FL1434","FLOPPY HAT, ASSORTED FINAL SALE ( 4 DZ/CTN) L/L11",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,3.00,"","P2  750 650 550",
,"Not-active","Inventory Part","FL1435","FLOPPY HAT, ASSORTED. FINAL SALE (4 DZ/CTN) L/7C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",-16,0.00,,,2.50,"","P2 750 650 550",
,"Not-active","Inventory Part","FL1436","FLOPPY HAT, ASSORTED. FINAL SALE  (4 DZ/CTN) L/3D,7C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,2.50,"","P2 750 650 550",
,"Not-active","Inventory Part","FL1439","FLOPPY HAT, ASSORTED (4 DZ/CTN) 5 JPC LEFT ON THE SHOW ROOM",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,5.00,"","P5 750 650 550",
,"Not-active","Inventory Part","FL1463","CLOTH CLOCHE HAT, ASSORTED SAME AS CL1463 (4 DZ/CTN)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"CLOTH CLOCHE HAT..",0,0.00,,,5.50,"","P10 650 550 450",
,"Not-active","Inventory Part","FL1465","FLOPPY HAT, ASSORTED. (4 DZ/CTN) L/L5",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,5.00,"","P2 850 750 650",
,"Not-active","Inventory Part","FL1466","FLOPPY HAT, ASSORTED (4 DZ/CTN) L/L14",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,5.00,"","P4 850 750 650",
,"Not-active","Inventory Part","FL1484","FLOPPY HAT, ASSORTED (4 DZ/CTN)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,3.00,"","P5 700 600 500",
,"Active","Inventory Part","FL1484/DBRN","FLOPPY HAT, DARK BROWN",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, DARK BROWN",2,0.00,,,3.00,"","700 600 500",
,"Not-active","Inventory Part","FL1484/LBRN","FLOPPY HAT, LT. BROWN FINAL SALE (1 DZ/CTN) L/7C,1C,3C,4C,5C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, LT. BROWN",0,0.00,,,3.00,"","700 600 500",
,"Not-active","Inventory Part","FL1484/N","FLOPPY HAT, NATURAL FINAL SALE (1 DZ/CTN) L/1C,6C,7C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, NATURAL",0,0.00,,,3.00,"","700 600 500",
,"Not-active","Inventory Part","FL1484/W","FLOPPY HAT, WHITE FINAL SALE (1 DZ/CTN) L/5C,6C,7C",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, WHITE",0,0.00,,,3.00,"","700 600 500",
,"Not-active","Inventory Part","FL1549","FLOPPY HATS WITH FLOWER ASSORTED COLOR (1DZ/CTN) L/47A,48A",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS WITH FLOWER ASSORTED COLOR (1DZ/CTN)",0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FL1550","FLOPPY HATS ASSORTED. FINAL SALE ..STORE HAVE L/ L5",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS ASSORTED COLOR (1DZ/CTN)",0,0.00,,,2.50,"",,
,"Not-active","Inventory Part","FL1557","FLOPPY HATS, ASSORTED COLOR. FINAL SALE. STORE HAVE ..",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS, ASSORTED COLOR (4DZ/CTN)",0,0.00,,,2.50,"",,
,"Not-active","Inventory Part","FL1924/ASST","LADY WOOL FELT FLOPPY, ASSORTED. (1DZ/CTN) L/  X5",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"LADY WOOL FELT FLOPPY, ASSORTED. BRIM:4 INCH",2,0.00,,,12.00,"",,
,"Active","Inventory Part","FL1924/BLACK","LADY WOOL FELT FLOPPY, BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"LADY WOOL FELT FLOPPY, BLACK. BRIM:4 INCH",15,0.00,,,12.00,"",,"(1 DZ/CTN) L/ X1"
,"Active","Inventory Part","FL2094","SUMMER STRAW BOWLER HAT ,ASSORTED. SAME AS #F2094",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"SUMMER STRAW BOWLER HAT ,ASSORTEDBRIM 3"", NATURAL 6, LT BROWN 6...",0,0.00,,,6.00,"",,"(4DZ/CTN) L/A5"
,"Not-active","Inventory Part","FL2095//TURQUOISE","FLOPPY HATS,TURQUOISE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,TURQUOISE COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2095/A","FLOPPY ASSORTED. SAME AS #F2095(4DZ/CTN)",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY ASSORTED. (4DZ/CTN) BRIM 4.5"", BLACK, WHITE, TURQUOISE, ROYAL, RED, ORANGE 2PC OF EACH",0,0.00,,,5.00,"",,
,"Not-active","Inventory Part","FL2095/BLACK","FLOPPY HATS,BLACK",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,BLACK COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/H14-3, Q ROOM"
,"Not-active","Inventory Part","FL2095/LT BROWN","FLOPPY HATS,LT BROWN",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,LT BROWN COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2095/NATURAL","FLOPPY, NATURAL, SAME AS #F2095",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY NATURAL COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2095/ORANGE","FLOPPY HATS,ORANGE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,ORANGE COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2095/RED","FLOPPY HATS,RED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,RED COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2095/ROYAL BLUE","FLOPPY HATS,ROYAL BLUE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,ROYALCOLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2095/TOAST","FLOPPY HATS, TOAST",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS, TOAST",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Active","Inventory Part","FL2095/WHITE","FLOPPY HATS,WHITE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,WHITE COLOR",0,0.00,,,6.00,"",,"(1DZ/CTN) L/Q ROOM"
,"Not-active","Inventory Part","FL2096","FLOPPY, ASSORTED. SAME AS #F2096 (4DZ/CTN) L/",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY, ASSORTED. (4DZ/CTN) BRIM 5"" NATURAL 8, LT.BROWN 4",0,0.00,,,6.00,"",,
,"Not-active","Inventory Part","FL2096/BLACK","FLOPPY HATS,BLACK COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,BLACK COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ H11"
,"Not-active","Inventory Part","FL2096/LT BROWN","FLOPPY HATS, LT.BROWN COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATSLT BROWN COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ H11"
,"Not-active","Inventory Part","FL2096/NATURAL","FLOPPY HATS,NATURAL COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,NATURAL COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ H11"
,"Active","Inventory Part","FL2096/ORANGE","FLOPPY HATS,ORANGE COLOR 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,ORANGE COLOR",-1,0.00,,,6.00,"",,"(12/CTN) L/ Q ROOM"
,"Active","Inventory Part","FL2096/RED","FLOPPY HATS,RED COLOR 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,RED COLOR",3,0.00,,,6.00,"",,"(12/CTN) L/ Q ROOM"
,"Active","Inventory Part","FL2096/ROYAL","FLOPPY HATS,ROYAL COLOR 3PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,ROYAL COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ Q ROOM"
,"Not-active","Inventory Part","FL2096/TOAST","FLOPPY HATS, TOAST COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS, TOAST COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ H11"
,"Not-active","Inventory Part","FL2096/TURQUOISE","FLOPPY HATS,TURQUOISE COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,TURQUOISE COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ Q ROOM"
,"Not-active","Inventory Part","FL2096/WHITE","FLOPPY HATS,WHITE COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,WHITE COLOR",0,0.00,,,6.00,"",,"(12/CTN) L/ Q ROOM"
,"Not-active","Inventory Part","FL2207","FLOPPY HAT, ASSORTED. FINAL SALE  (4 DZ/CTN) PACKING TABLE",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",-11,0.00,,,2.50,"","P5 700 600 500",
,"Active","Inventory Part","FL2208","FLOPPY HAT, ASSORTED 12PCS",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",386,0.00,,,5.00,"","P6 700 600 500"," (4DZ/CTN) L/H5"
,"Active","Inventory Part","FL2209","FLOPPY HAT, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED COLOR",0,0.00,,,5.00,"","P5 750 650 550","(4 DZ/CTN) L/L7"
,"Active","Inventory Part","FL2245","FLOPPY HATS, ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HAT, ASSORTED",0,0.00,,,6.00,"",,"(4DZ/CTN) L/L6"
,"Active","Inventory Part","FL2249","FLOPPY HATS/ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS/ASSORTED",24,0.00,,,6.00,"",,"office"
,"Active","Inventory Part","FL2251","FLOPPY HATS/ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS/ASSORTED",0,0.00,,,6.00,"",," (4DZ/CTN) L/H8-2"
,"Active","Inventory Part","FL2253","FLOPPY HATS,ASSORTED",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FLOPPY HATS,ASSORTED",0,0.00,,,6.00,"",,"OFFICE"
,"Active","Inventory Part","FL2281","FELT FLOPPY HAT, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT FLOPPY HAT, ASSORTED COLOR",0,0.00,,,10.00,"",,"(1DZ/CTN) L/F10-4, D16-2"
,"Active","Inventory Part","FL2282","FELT FLOPPY HAT, ASSORTED COLOR",,"Sales Income","Cost of Goods Sold","Inventory Asset",0.00,"FELT FLOPPY HAT, ASSORTED COLOR",0,0.00,,,10.00,"",," (1DZ/CTN) L/C17-2"
