,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","09/25/2019","413160","IVY CAP, KHAKI","AMERICAN BEAUTY LLC.","IV1933/KHAKI (IVY CAP, KHAKI match color with SC050 6PCS)",12,5.75,69.00,19177.00
,"Invoice","09/25/2019","413160","IVY CAP, GREY","AMERICAN BEAUTY LLC.","IV1935/GREY (IVY CAP, GREY match color with GL4101 grey 6PCS)",12,5.75,69.00,19246.00
,"Invoice","09/25/2019","413160","IVY CAP, BLACK","AMERICAN BEAUTY LLC.","IV3009/BLACK (IVY CAP, BLACK 6PCS)",24,5.75,138.00,19384.00
,"Invoice","09/25/2019","413160","PATCHWORK IVY CAPS","AMERICAN BEAUTY LLC.","IV1655 (PATCHWORK IVY CAPS 6PCS)",12,5.75,69.00,19453.00
,"Invoice","09/25/2019","413160","HERRINGBONE IVY CAP, DARK GREY","AMERICAN BEAUTY LLC.","IV3045/DK GREY (HERRINGBONE IVY CAP, DARK GREY)",12,6.25,75.00,19528.00
,"Invoice","09/25/2019","413160","KNIT BEANIE WITH SHERPA  FLEECE, ASSORTED COLOR","AMERICAN BEAUTY LLC.","BN2384/A (KNIT BEANIE WITH SHERPA  FLEECE, ASSORTED COLOR 12PCS)",24,3.00,72.00,19600.00
,"Invoice","09/25/2019","413160","WOOL BLEND SHORT BEANIE, ASSORTED","AMERICAN BEAUTY LLC.","BN4075 (WOOL BLEND SHORT BEANIE, ASSORTED)",6,5.75,34.50,19634.50
,"Invoice","09/25/2019","413160","PLAID SCAR / FRINGE, CHECK PLAID BLACK GREY RED","AMERICAN BEAUTY LLC.","SC051 (PLAID SCAR / FRINGE, CHECK PLAID BLACK GREY RED match color with IV3008 dk grey & NSB3048...",12,4.00,48.00,19682.50
,"Invoice","09/25/2019","413160","PLAID SCARF/ FRINGE, KHAKI BLACK RED PLAID","AMERICAN BEAUTY LLC.","SC050 (PLAID SCARF/ FRINGE, KHAKI BLACK RED PLAID match color with iv1933 khaki)",12,4.00,48.00,19730.50
,"Invoice","09/25/2019","413160","PLAID SCAR / FRINGE, CHECK PLAID BLACK GREY WHITE","AMERICAN BEAUTY LLC.","SC053 (PLAID SCAR / FRINGE, CHECK PLAID BLACK GREY WHITE match color with IV2761 grey & NSB2760 ...",12,4.00,48.00,19778.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA, BLACK WITH BLACK BAND, SIZE S/M L/XL","AMERICAN BEAUTY LLC.","F2811/BLACK (PLY BRAID FEDORA, BLACK WITH BLACK BAND, SIZE S/M L/XL prepack 12 PCs)",12,7.00,84.00,19862.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA, GREY WITH BLACK BAND, SIZE S/M L/XL","AMERICAN BEAUTY LLC.","F2811/GREY (PLY BRAID FEDORA, GREY WITH BLACK BAND, SIZE S/M L/XL prepack 12 PCs)",12,7.00,84.00,19946.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA, NATURAL WITH BLACK BAND,  SIZE S/M L/XL","AMERICAN BEAUTY LLC.","F2811/NATURAL (PLY BRAID FEDORA, NATURAL WITH BLACK BAND,  SIZE S/M L/XL prepack 12 PCs)",12,7.00,84.00,20030.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA, NAVY WITH BLACK BAND, SIZE S/M L/XL","AMERICAN BEAUTY LLC.","F2811/NAVY (PLY BRAID FEDORA, NAVY WITH BLACK BAND, SIZE S/M L/XL prepack 12 PCs)",12,7.00,84.00,20114.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA, WHITE WITH BLACK BAND, SIZE S/M L/XL","AMERICAN BEAUTY LLC.","F2811/WHITE (PLY BRAID FEDORA, WHITE WITH BLACK BAND, SIZE S/M L/XL prepack 12 PCs)",12,7.00,84.00,20198.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA  HATS, GREY S/M & L/XL prepacked 12 pcs","AMERICAN BEAUTY LLC.","F2808/GREY (PLY BRAID FEDORA  HATS, GREY S/M & L/XL prepack 12 PCs)",12,7.00,84.00,20282.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA  HATS, NATURAL S/M & L/XL prepacked 12 pcs","AMERICAN BEAUTY LLC.","F2808/NATURAL (PLY BRAID FEDORA  HATS, NATURAL S/M & L/XL prepack 12 PCs)",12,7.00,84.00,20366.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA  HATS, BLACK S/M & L/XL prepacked 12 pcs","AMERICAN BEAUTY LLC.","F2808/BLACK (PLY BRAID FEDORA  HATS, BLACK S/M & L/XL prepack 12 PCs)",24,7.00,168.00,20534.50
,"Invoice","06/30/2021","418434","PLY BRAID FEDORA  HATS, BURGUNDY S/M & L/XL prepacked 12 pcs","AMERICAN BEAUTY LLC.","F2808/BURGUNDY (PLY BRAID FEDORA  HATS, BURGUNDY S/M & L/XL prepack 12 PCs)",12,7.00,84.00,20618.50
,"Invoice","06/30/2021","418434","POLY BRAID FEDORA WITH FEATHER, ASSORTED","AMERICAN BEAUTY LLC.","F2692 (POLY BRAID FEDORA WITH FEATHER, ASSORTED)",48,6.00,288.00,20906.50
,"Invoice","06/30/2021","418434","POLY BRAID FEDORA WITH FEATHER, ASSORTED","AMERICAN BEAUTY LLC.","F2680 (POLY BRAID FEDORA WITH FEATHER, ASSORTED 12PCS)",48,6.00,288.00,21194.50
,"Invoice","06/30/2021","418434","FEDORA HAT, ASSORTED COLOR","AMERICAN BEAUTY LLC.","F2804 (FEDORA HAT, ASSORTED COLOR 12PCS)",24,5.50,132.00,21326.50
,"Invoice","06/30/2021","418434","FEDORA, ASSORTED","AMERICAN BEAUTY LLC.","F2261 (FEDORA, ASSORTED 12PCS)",24,5.50,132.00,21458.50
,"Invoice","06/30/2021","418434","MAIZE STRAW FEDORA, NATURAL","AMERICAN BEAUTY LLC.","F2723 (MAIZE STRAW FEDORA, NATURAL 6PCS)",12,8.00,96.00,21554.50
,"Invoice","06/30/2021","418434","BOWLER FEDORA, ASSORTED COLOR","AMERICAN BEAUTY LLC.","F2268 (BOWLER FEDORA, ASSORTED COLOR)",48,5.50,264.00,21818.50
,"Invoice","06/30/2021","418434","BIG BRIM PANAMA HAT, ASSORTED COLOR","AMERICAN BEAUTY LLC.","F4011 (BIG BRIM PANAMA HAT, ASSORTED COLOR)",12,8.00,96.00,21914.50
,"Invoice","06/30/2021","418434","FEDORA HAT, DENIM BLUE 12pcs Prepacked","AMERICAN BEAUTY LLC.","F4010/DENIM BLUE (FEDORA HAT, DENIM BLUE 12pcs Prepacked)",12,5.50,66.00,21980.50
,"Invoice","06/30/2021","418434","FEDORA HAT, KHAKI 12pcs Prepacked","AMERICAN BEAUTY LLC.","F4010/KHAKI (FEDORA HAT, KHAKI 12pcs Prepacked)",12,5.50,66.00,22046.50
,"Invoice","06/30/2021","418434","COTTON PORK PIE FEDORA, WHITE","AMERICAN BEAUTY LLC.","F2091/WHITE (COTTON PORK PIE FEDORA, WHITE prepack 12 pcs)",12,5.50,66.00,22112.50
,"Invoice","06/30/2021","418434","COTTON PORK PIE FEDORA, DENIM BLUE","AMERICAN BEAUTY LLC.","F2091/DENIM BLUE (COTTON PORK PIE FEDORA, DENIM BLUE prepack 12 pcs)",12,5.50,66.00,22178.50
,"Invoice","06/30/2021","418434","COTTON PORK PIE FEDORA, BLACK.","AMERICAN BEAUTY LLC.","F2091/BLACK (COTTON PORK PIE FEDORA, BLACK. prepack 12 pcs)",12,5.50,66.00,22244.50
,"Invoice","06/30/2021","418434","SLIM FIT SIX PANEL IVY CAP, KHAKI MIX SIZE S/M S/XL","AMERICAN BEAUTY LLC.","IV4023/KHAKI (SLIM FIT SIX PANEL IVY CAP, KHAKI MIX SIZE S/M S/XL)",12,6.00,72.00,22316.50
,"Invoice","06/30/2021","418434","SLIM FIT SIX PANEL IVY CAP, BLACK MIX SIZE S/M S/XL","AMERICAN BEAUTY LLC.","IV4128/BLACK (SLIM FIT SIX PANEL IVY CAP, 6 PCS MINIMUN)",12,6.00,72.00,22388.50
,"Invoice","06/30/2021","418434","IVY CAP, MIX SIZE S/M S/XL","AMERICAN BEAUTY LLC.","IV2924 (IVY CAP, MIX SIZE S/M S/XL)",12,6.00,72.00,22460.50
,"Invoice","06/30/2021","418434","IVY CAP, CAMO GREEN MIX SIZE S/M L/XL","AMERICAN BEAUTY LLC.","IV2928 (IVY CAP, CAMO GREEN MIX SIZE S/M L/XL)",12,6.00,72.00,22532.50
,"Invoice","06/30/2021","418434","SLIM FIT SIX PANEL IVY CAP, GREY  MIX SIZE S/M S/XL","AMERICAN BEAUTY LLC.","IV4022/GREY (SLIM FIT SIX PANEL IVY CAP, 6 PCS MINIMUN)",12,6.00,72.00,22604.50
,"Invoice","06/30/2021","418434","SLIM FIT SIX PANEL IVY CAP, NAVY MIX SIZE S/M S/XL","AMERICAN BEAUTY LLC.","IV4021/NAVY (SLIM FIT SIX PANEL IVY CAP, 6 PCS MINIMUN)",12,6.00,72.00,22676.50
,"Invoice","06/30/2021","418434","IVY CAP, BLACK, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/BLACK-M (IVY CAP, 3 PCS MINIMUM)",24,3.75,90.00,22766.50
,"Invoice","06/30/2021","418434","IVY CAP, BLACK, LARGE","AMERICAN BEAUTY LLC.","IV1860/BLACK-L (IVY CAP, BLACK,3 PCS MINIMUM)",12,3.75,45.00,22811.50
,"Invoice","06/30/2021","418434","IVY CAP, BLACK, EXTRA LARGE","AMERICAN BEAUTY LLC.","IV1860/BLACK-XL (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,22856.50
,"Invoice","06/30/2021","418434","IVY CAP, RED, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/RED-M (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,22901.50
,"Invoice","06/30/2021","418434","IVY CAP, RED, LARGE","AMERICAN BEAUTY LLC.","IV1860/RED-L (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,22946.50
,"Invoice","06/30/2021","418434","IVY CAP, GRAY, LARGE","AMERICAN BEAUTY LLC.","IV1860/GRAY-L (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,22991.50
,"Invoice","06/30/2021","418434","IVY CAP, GRAY, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/GRAY-M (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23036.50
,"Invoice","06/30/2021","418434","IVY CAP, KHAKI, LARGE","AMERICAN BEAUTY LLC.","IV1860/KHAKI-L (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23081.50
,"Invoice","06/30/2021","418434","IVY CAP, KHAKI, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/KHAKI-M (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23126.50
,"Invoice","06/30/2021","418434","IVY CAP, OLIVE, LARGE","AMERICAN BEAUTY LLC.","IV1860/OLIVE-L (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23171.50
,"Invoice","06/30/2021","418434","IVY CAP, OLIVE, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/OLIVE-M (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23216.50
,"Invoice","06/30/2021","418434","IVY CAP, RUST, LARGE","AMERICAN BEAUTY LLC.","IV1860/RUST-L (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23261.50
,"Invoice","06/30/2021","418434","IVY CAP, RUST, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/RUST-M (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23306.50
,"Invoice","06/30/2021","418434","IVY CAP, BURGUNDY, MEDIUM","AMERICAN BEAUTY LLC.","IV1860/BURGUNDY-M (IVY CAP, 3 PCS MINIMUM)",12,3.75,45.00,23351.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS,CAMO GREEN COLOR","AMERICAN BEAUTY LLC.","IV2233/CAMO GREEN (DUCKBILL IVY CAPS,CAMO GREEN COLOR)",12,4.50,54.00,23405.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS,DENIM BLACK COLOR","AMERICAN BEAUTY LLC.","IV2233/DENIM BLACK (DUCKBILL IVY CAPS,, 6 PCS MINIMUN)",12,4.50,54.00,23459.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS, BLACK, MIX TWO SIZE","AMERICAN BEAUTY LLC.","IV1506/BLACK (DUCKBILL IVY CAPS, BLACK, MIX TWO SIZE,  6/ PCS MINIMUN)",12,4.50,54.00,23513.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS, INDIGO BLUE, MIX TWO SIZE","AMERICAN BEAUTY LLC.","IV1506/INDIGO BLUE (DUCKBILL IVY CAPS, INDIGO BLUE, MIX TWO SIZE 6pcs minimum)",12,4.50,54.00,23567.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS, DK GREY, MIX TWO SIZE","AMERICAN BEAUTY LLC.","IV1506/DK GREY (DUCKBILL IVY CAPS, DK GREY, MIX TWO SIZE 6pcs minimum)",12,4.50,54.00,23621.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS, WHITE, MIX TWO SIZE","AMERICAN BEAUTY LLC.","IV1506/WHITE (DUCKBILL IVY CAPS, WHITE, MIX TWO SIZE,  6/ PCS MINIMUN)",12,4.50,54.00,23675.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS, KHAKI, MIX TWO SIZE","AMERICAN BEAUTY LLC.","IV1506/KHAKI (DUCKBILL IVY CAPS, KHAKI, MIX TWO SIZE 6pcs minimum)",12,4.50,54.00,23729.50
,"Invoice","06/30/2021","418434","DUCKBILL IVY CAPS, BROWN, MIX TWO SIZE","AMERICAN BEAUTY LLC.","IV1506/BROWN (DUCKBILL IVY CAPS, BROWN, MIX TWO SIZE,  6/ PCS MINIMUN)",12,4.50,54.00,23783.50
,"Invoice","06/30/2021","418434","PATCHWORK NEWSBOY, MULTI STRIPE","AMERICAN BEAUTY LLC.","NSB2407 (PATCHWORK NEWSBOY, MULTI STRIPE)",12,6.00,72.00,23855.50
,"Invoice","06/30/2021","418434","LINEN NEWSBOY CAP, MINT, ONE SIZE","AMERICAN BEAUTY LLC.","NSB2100-1/BLACK (LINEN NEWSBOY CAP, MINT, ONE SIZE)",12,6.00,72.00,23927.50
,"Invoice","06/30/2021","418434","LINEN NEWSBOY CAP, BURGUNDY, ONE SIZE","AMERICAN BEAUTY LLC.","NSB2100-1/BURGUNDY (LINEN NEWSBOY CAP, BURGUNDY, ONE SIZE)",12,6.00,72.00,23999.50
,"Invoice","06/30/2021","418434","LINEN NEWSBOY CAP, DK GREY, ONE SIZE","AMERICAN BEAUTY LLC.","NSB2100-1/DK GREY (LINEN NEWSBOY CAP, DK GREY, ONE SIZE)",12,6.00,72.00,24071.50
,"Invoice","06/30/2021","418434","COTTON CAP,  BURGUNDY","AMERICAN BEAUTY LLC.","CP0331/BURGUNDY (COTTON CAP,  BURGUNDY 6PCS)",12,2.25,27.00,24098.50
,"Invoice","06/30/2021","418434","COTTON CAP, BROWN","AMERICAN BEAUTY LLC.","CP0331/BROWN (COTTON CAP, BROWN 6PCS)",12,2.25,27.00,24125.50
,"Invoice","06/30/2021","418434","COTTON CAP, HOT PINK","AMERICAN BEAUTY LLC.","CP0331/HOT PINK (COTTON CAP, HOT PINK 6PCS)",12,2.25,27.00,24152.50
,"Invoice","06/30/2021","418434","COTTON CAP, ORANGE","AMERICAN BEAUTY LLC.","CP0331/ORANGE (COTTON CAP, ORANGE 6PCS)",12,2.25,27.00,24179.50
,"Invoice","06/30/2021","418434","COTTON CAP, BLACK","AMERICAN BEAUTY LLC.","CP0331/BLACK (COTTON CAP, BLACK 6PCS)",36,2.25,81.00,24260.50
,"Invoice","06/30/2021","418434","COTTON CAP, RED","AMERICAN BEAUTY LLC.","CP0331/RED (COTTON CAP, RED 6PCS)",12,2.25,27.00,24287.50
,"Invoice","06/30/2021","418434","COTTON CAP, DENIM BLACK","AMERICAN BEAUTY LLC.","CP0331/DENIM BLACK (COTTON CAP, DENIM BLACK 6PCS)",12,2.25,27.00,24314.50
,"Invoice","06/30/2021","418434","COTTON CAP, CAMO BROWN","AMERICAN BEAUTY LLC.","CP0331/CAMO BROWN (COTTON CAP, CAMO BROWN 6PCS)",12,2.25,27.00,24341.50
,"Invoice","06/30/2021","418434","COINS PRINT SNAPBACK, ASSORTED.","AMERICAN BEAUTY LLC.","CP2115 (COINS PRINT SNAPBACK, ASSORTED.)",12,3.75,45.00,24386.50
,"Invoice","06/30/2021","418434","UCL : 1 pallet (30 boxes) cargo# 1663781, pick up#44491","AMERICAN BEAUTY LLC.","FREIGHT (UPS GROUND)",1,290.00,290.00,24676.50
"Total AMERICAN BEAUTY LLC.",,,,,,,5467,,24676.50,24676.50
"AMERICAN CAP EXCHANGE",,,,,,,,,,""
,"Invoice","04/09/2008","2757",,"AMERICAN CAP EXCHANGE","CAPS",200,1.50,300.00,300.00
,"Invoice","04/09/2008","2757",,"AMERICAN CAP EXCHANGE","FREIGHT (UPS GROUND)",1,12.90,12.90,312.90
,"Invoice","07/23/2008","3143",,"AMERICAN CAP EXCHANGE","JU-17/BLACK (FBI CAP, BLACK COLOR N/A)",432,1.50,648.00,960.90
,"Invoice","07/23/2008","3143",,"AMERICAN CAP EXCHANGE","JU-20 (CAP/POLICE, NAVY COLOR)",432,1.50,648.00,1608.90
,"Invoice","07/23/2008","3143",,"AMERICAN CAP EXCHANGE","JU-18/BLACK (SECURITY CAP, BLACK COLOR)",432,1.50,648.00,2256.90
,"Invoice","07/23/2008","3143",,"AMERICAN CAP EXCHANGE","JU-14/BLACK (SWAT CAP, BLACK COLOR)",216,1.50,324.00,2580.90
,"Invoice","07/23/2008","3143",,"AMERICAN CAP EXCHANGE","JU-1/BLACK (DEA CAP,  BLACK COLOR)",432,1.50,648.00,3228.90
,"Invoice","07/23/2008","3143",,"AMERICAN CAP EXCHANGE","JU-6",216,1.50,324.00,3552.90
,"Invoice","07/23/2008","3143","MARSHALL","AMERICAN CAP EXCHANGE","JU-10/BLACK ( MARSHALL CAP, BLACK COLOR)",216,1.50,324.00,3876.90
,"Invoice","12/02/2008","3798",,"AMERICAN CAP EXCHANGE","SKI-HAT",1008,0.625,630.00,4506.90
,"Invoice","12/02/2008","3798","UPS","AMERICAN CAP EXCHANGE","FREIGHT (UPS GROUND)",1,53.00,53.00,4559.90
,"Invoice","12/16/2008","3904","doz","AMERICAN CAP EXCHANGE","LONG SKI-HAT",42,7.50,315.00,4874.90
,"Invoice","12/16/2008","3904","ups","AMERICAN CAP EXCHANGE","FREIGHT (UPS GROUND)",1,28.00,28.00,4902.90
,"Invoice","12/09/2009","5926",,"AMERICAN CAP EXCHANGE","PLAIN LONG SKI-HAT",204,0.75,153.00,5055.90
,"Invoice","12/09/2009","5926",,"AMERICAN CAP EXCHANGE","FREIGHT (UPS GROUND)",1,13.00,13.00,5068.90
,"Invoice","12/09/2009","5926","2/14/11  VERIFY PAYMNET IN 29TH STREET","AMERICAN CAP EXCHANGE","CREDIT",1,-166.00,-166.00,4902.90
,"Invoice","09/19/2011","19834","DEA CAP,  BLACK COLOR","AMERICAN CAP EXCHANGE","JU-1/BLACK (DEA CAP,  BLACK COLOR)",417,1.50,625.50,5528.40
,"Invoice","09/19/2011","19834","SWAT CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-14/BLACK (SWAT CAP, BLACK COLOR)",8,1.50,12.00,5540.40
,"Invoice","09/19/2011","19834","CAP/SHERIFF, BLACK","AMERICAN CAP EXCHANGE","JU-2/BLACK (CAP/SHERIFF, BLACK)",156,1.50,234.00,5774.40
,"Invoice","09/19/2011","19834","AIRBORNE CAP, NAVY BLUE COLOR","AMERICAN CAP EXCHANGE","AF-13 (AIRBORNE CAP, NAVY BLUE N/A)",320,1.50,480.00,6254.40
,"Invoice","09/19/2011","19834","CAP/CSI,  BLACK COLOR","AMERICAN CAP EXCHANGE","JU-5/BLACK (CAP/CSI,  BLACK COLOR*)",180,1.50,270.00,6524.40
,"Invoice","09/19/2011","19834","ATF CAP, BLACK","AMERICAN CAP EXCHANGE","JU-4/BLACK (ATF CAP, BLACK)",288,1.50,432.00,6956.40
,"Invoice","09/19/2011","19834","SPECIAL FORCE CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-24 (SPECIAL FORCE CAP, BLACK N/A)",252,1.50,378.00,7334.40
,"Invoice","09/19/2011","19834","SPECIAL FORCE ONE-SHOT-ONE RILL CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-18 (SPECIAL FORCE ONE-SHOT-ONE RILL CAP, BLACK COLOR)",216,1.50,324.00,7658.40
,"Invoice","09/19/2011","19834","US MARINE FIRST RECON, RED COLOR","AMERICAN CAP EXCHANGE","AF-12 (US MARINE FIRST RECON, RED COLOR)",720,1.50,1080.00,8738.40
,"Invoice","09/19/2011","19834","7/06/12 NOTED BY SUE","AMERICAN CAP EXCHANGE","CREDIT",1,-0.50,-0.50,8737.90
,"Invoice","01/23/2013","24779","RANGER CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-1 (RANGER CAP, BLACK COLOR)",504,0.75,378.00,9115.90
,"Invoice","01/23/2013","24779","US MARINE FIRST RECON, RED COLOR","AMERICAN CAP EXCHANGE","AF-12 (US MARINE FIRST RECON, RED COLOR)",938,0.75,703.50,9819.40
,"Invoice","01/23/2013","24779","AIR ASSAULT CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-17 (AIR ASSAULT CAP, BLACK COLOR)",330,0.75,247.50,10066.90
,"Invoice","01/23/2013","24779","SPECIAL FORCE ONE-SHOT-ONE RILL CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-18 (SPECIAL FORCE ONE-SHOT-ONE RILL CAP, BLACK COLOR)",212,0.75,159.00,10225.90
,"Invoice","01/23/2013","24779","1ST RECON CAP BN, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-19 (1ST RECON CAP BN, BLACK COLOR)",517,0.75,387.75,10613.65
,"Invoice","01/23/2013","24779","MARINE CORPS DEVIL DOG CAP, RED","AMERICAN CAP EXCHANGE","AF-2 (MARINE CORPS DEVIL DOG CAP, RED N/A)",269,0.75,201.75,10815.40
,"Invoice","01/23/2013","24779","POWMIA CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-33 (POWMIA CAP, BLACK COLOR)",408,0.75,306.00,11121.40
,"Invoice","01/23/2013","24779","DESERT STORM VETERAN CAP, BLACK","AMERICAN CAP EXCHANGE","AF-34 (DESERT STORM VETERAN CAP, BLACK)",612,0.75,459.00,11580.40
,"Invoice","01/23/2013","24779","OPERATION DESERT STORM, BLACK","AMERICAN CAP EXCHANGE","AF-37 (OPERATION DESERT STORM, BLACK)",805,0.75,603.75,12184.15
,"Invoice","01/23/2013","24779","OPERATION DESERT STORM VICTORY CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-38 (OPERATION DESERT STORM VICTORY CAP, BLACK COLOR)",871,0.75,653.25,12837.40
,"Invoice","01/23/2013","24779","US MERCHANT MARINE VETERAN CAP, NAVY BLUE COLOR","AMERICAN CAP EXCHANGE","AF-39 (US MERCHANT MARINE VETERAN CAP, NAVY BLUE COLOR)",941,0.75,705.75,13543.15
,"Invoice","01/23/2013","24779","WWII , KOREA, VIETNAM CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-40 (WWII , KOREA, VIETNAM CAP, BLACK COLOR)",732,0.75,549.00,14092.15
,"Invoice","01/23/2013","24779","OPERATION ENDURING FREEDOM CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-44 (OPERATION ENDURING FREEDOM CAP, BLACK COLOR)",931,0.75,698.25,14790.40
,"Invoice","01/23/2013","24779","OPERATION IRAQI FREEDOM CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-45 (OPERATION IRAQI FREEDOM CAP, BLACK COLOR)",1193,0.75,894.75,15685.15
,"Invoice","01/23/2013","24779","IRAQI FREEDOM VETERAN CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-47 (IRAQI FREEDOM VETERAN CAP, BLACK COLOR)",294,0.75,220.50,15905.65
,"Invoice","01/23/2013","24779","AIR BORNE CAP, NAVY BLUE COLOR","AMERICAN CAP EXCHANGE","AF-7 (AIR BORNE CAP, NAVY BLUE COLOR)",944,0.75,708.00,16613.65
,"Invoice","01/23/2013","24779","USMC SEMPER FI CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","AF-8 (USMC SEMPER FI CAP, BLACK COLOR)",34,0.75,25.50,16639.15
,"Invoice","01/23/2013","24779","CAP/5 SKULLS, BLACK COLOR","AMERICAN CAP EXCHANGE","C100/B (CAP/5 SKULLS, BLACK COLOR)",934,0.75,700.50,17339.65
,"Invoice","01/23/2013","24779","CAP, SKULL W/DICE, BLACK COLOR","AMERICAN CAP EXCHANGE","C103 (CAP, SKULL W/DICE, BLACK COLOR)",187,0.75,140.25,17479.90
,"Invoice","01/23/2013","24779","CAP, SKULL W/FLAME, BLACK COLOR","AMERICAN CAP EXCHANGE","C104 (CAP, SKULL W/FLAME, BLACK COLOR)",111,0.75,83.25,17563.15
,"Invoice","01/23/2013","24779","CAP, SKULL W/HAT & GUN","AMERICAN CAP EXCHANGE","C108 (CAP, SKULL W/HAT & GUN)",162,0.75,121.50,17684.65
,"Invoice","01/23/2013","24779","CAP, SKULL W/STONED TO THE BONE","AMERICAN CAP EXCHANGE","C109 (CAP, SKULL W/STONED TO THE BONE)",383,0.75,287.25,17971.90
,"Invoice","01/23/2013","24779","CAP, SKULL W/NO.8 BALL, BLACK COLOR","AMERICAN CAP EXCHANGE","C111 (CAP, SKULL W/NO.8 BALL, BLACK COLOR)",544,0.75,408.00,18379.90
,"Invoice","01/23/2013","24779","CAP, SKULL W/CROSS BONE","AMERICAN CAP EXCHANGE","C114 (CAP, SKULL W/CROSS BONE)",181,0.75,135.75,18515.65
,"Invoice","01/23/2013","24779","DEA CAP,  BLACK COLOR","AMERICAN CAP EXCHANGE","JU-1/BLACK (DEA CAP,  BLACK COLOR)",107,0.75,80.25,18595.90
,"Invoice","01/23/2013","24779"," MARSHALL CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-10/BLACK ( MARSHALL CAP, BLACK COLOR)",292,0.75,219.00,18814.90
,"Invoice","01/23/2013","24779","WPP CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-12 (WPP CAP, BLACK COLOR)",742,0.75,556.50,19371.40
,"Invoice","01/23/2013","24779","STAFF CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-13/BLACK (STAFF CAP, BLACK COLOR)",193,0.75,144.75,19516.15
,"Invoice","01/23/2013","24779","SWAT CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-14/BLACK (SWAT CAP, BLACK COLOR)",38,0.75,28.50,19544.65
,"Invoice","01/23/2013","24779","FNDY CAP, NAVY","AMERICAN CAP EXCHANGE","JU-16/NAVY (FNDY CAP, NAVY)",106,0.75,79.50,19624.15
,"Invoice","01/23/2013","24779","SECURITY CAP, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-18/BLACK (SECURITY CAP, BLACK COLOR)",146,0.75,109.50,19733.65
,"Invoice","01/23/2013","24779","CAP/SHERIFF, BLACK","AMERICAN CAP EXCHANGE","JU-2/BLACK (CAP/SHERIFF, BLACK)",192,0.75,144.00,19877.65
,"Invoice","01/23/2013","24779","CAP/CIA, BLACK COLOR","AMERICAN CAP EXCHANGE","JU-21/BLACK (CAP/CIA, BLACK COLOR)",332,0.75,249.00,20126.65
